t,x,y,dxdt,dydt
65.0,5.821922515996439e-06,5.030838529694547e-06,1.7843866668021926e-07,1.5551674754574959e-07
66.0,6.0017174164668136e-06,5.187568454636501e-06,1.8115113426053038e-07,1.5794310233815797e-07
67.0,6.184224286817352e-06,5.3467252451241e-06,1.8386260644054703e-07,1.603704786370393e-07
68.0,6.369442131573385e-06,5.508309922612233e-06,1.8657308307151838e-07,1.6279887633922815e-07
69.0,6.557369955111326e-06,5.672323508452773e-06,1.8928256400436256e-07,1.6522829534185044e-07
70.0,6.74800676165834e-06,5.83876702389486e-06,1.9199104908966647e-07,1.6765873554232314e-07
71.0,6.941351555292016e-06,6.007641490085198e-06,1.9469853817768536e-07,1.7009019683835396e-07
72.0,7.13740333994003e-06,6.178947928068346e-06,1.9740503111834262e-07,1.725226791279411e-07
73.0,7.336161119379817e-06,6.352687358787003e-06,2.0011052776122945e-07,1.7495618230937293e-07
74.0,7.537623897238233e-06,6.528860803082303e-06,2.0281502795560454e-07,1.7739070628122775e-07
75.0,7.741790676991232e-06,6.707469281694104e-06,2.0551853155039382e-07,1.7982625094237346e-07
76.0,7.948660461963524e-06,6.888513815261274e-06,2.0822103839419013e-07,1.8226281619196735e-07
77.0,8.158232255328246e-06,7.071995424321986e-06,2.1092254833525293e-07,1.8470040192945574e-07
78.0,8.370505060106626e-06,7.257915129314001e-06,2.1362306122150797e-07,1.8713900805457375e-07
79.0,8.585477879167654e-06,7.44627395057496e-06,2.1632257690054705e-07,1.8957863446734498e-07
80.0,8.803149715227742e-06,7.637072908342673e-06,2.190210952196277e-07,1.9201928106808129e-07
81.0,9.023519570850392e-06,7.830313022755405e-06,2.2171861602567279e-07,1.944609477573824e-07
82.0,9.246586448445863e-06,8.025995313852165e-06,2.244151391652704e-07,1.9690363443613575e-07
83.0,9.472349350270836e-06,8.224120801572992e-06,2.2711066448467344e-07,1.9934734100551615e-07
84.0,9.700807278428073e-06,8.424690505759243e-06,2.298051918297993e-07,2.0179206736698546e-07
85.0,9.931959234866087e-06,8.627705446153882e-06,2.324987210462296e-07,2.0423781342229237e-07
86.0,1.0165804221378806e-05,8.833166642401765e-06,2.3519125197920986e-07,2.066845790734721e-07
87.0,1.0402341239605235e-05,9.041075114049924e-06,2.3788278447364928e-07,2.091323642228461e-07
88.0,1.064156929102912e-05,9.251431880547858e-06,2.405733183741203e-07,2.1158116877302185e-07
89.0,1.088348737697861e-05,9.464237961247815e-06,2.4326285352485856e-07,2.140309926268924e-07
90.0,1.112809449862592e-05,9.67949437540508e-06,2.4595138976976217e-07,2.164818356876363e-07
91.0,1.1375389656986997e-05,9.897202142178256e-06,2.4863892695239183e-07,2.189336978587172e-07
92.0,1.1625371852921178e-05,1.0117362280629556e-05,2.513254649159703e-07,2.2138657904388354e-07
93.0,1.1878040087130854e-05,1.0339975809725082e-05,2.5401100350338217e-07,2.2384047914716836e-07
94.0,1.2133393360161132e-05,1.056504374833511e-05,2.566955425571736e-07,2.26295398072889e-07
95.0,1.2391430672399495e-05,1.0792567115234377e-05,2.5937908191955187e-07,2.2875133572564675e-07
96.0,1.2652151024075465e-05,1.1022546929102363e-05,2.6206162143238524e-07,2.3120829201032664e-07
97.0,1.2915553415260259e-05,1.1254984208523575e-05,2.6474316093720257e-07,2.3366626683209714e-07
98.0,1.3181636845866457e-05,1.1489879971987828e-05,2.6742370027519303e-07,2.3612526009640987e-07
99.0,1.3450400315647657e-05,1.1727235237890532e-05,2.701032392872058e-07,2.385852717089993e-07
100.0,1.3721842824198135e-05,1.1967051024532973e-05,2.7278177781374977e-07,2.4104630157588254e-07
101.0,1.3995963370952506e-05,1.2209328350122593e-05,2.754593156949932e-07,2.4350834960335897e-07
102.0,1.4272760955185384e-05,1.2454068232773277e-05,2.781358527707634e-07,2.4597141569801007e-07
103.0,1.455223457601104e-05,1.2701271690505632e-05,2.808113888805467e-07,2.4843549976669896e-07
104.0,1.4834383232383057e-05,1.2950939741247267e-05,2.8348592386348766e-07,2.5090060171657035e-07
105.0,1.5119205923093995e-05,1.3203073402833076e-05,2.861594575583892e-07,2.5336672145505004e-07
106.0,1.5406701646775045e-05,1.3457673693005523e-05,2.888319898037121e-07,2.558338588898448e-07
107.0,1.5696869401895687e-05,1.3714741629414916e-05,2.915035204375747e-07,2.58302013928942e-07
108.0,1.598970818676335e-05,1.3974278229619691e-05,2.941740492977526e-07,2.6077118648060944e-07
109.0,1.6285216999523067e-05,1.4236284511086693e-05,2.968435762216784e-07,2.632413764533949e-07
110.0,1.6583394838157128e-05,1.4500761491191453e-05,2.9951210104644135e-07,2.65712583756126e-07
111.0,1.688424070048474e-05,1.476771018721847e-05,3.021796236087872e-07,2.6818480829790983e-07
112.0,1.7187753584161693e-05,1.5037131616361492e-05,3.0484614374511754e-07,2.706580499881328e-07
113.0,1.7493932486679998e-05,1.5309026795723787e-05,3.075116612914899e-07,2.731323087364601e-07
114.0,1.7802776405367552e-05,1.5583396742318434e-05,3.101761760836172e-07,2.756075844528358e-07
115.0,1.8114284337387795e-05,1.5860242473068595e-05,3.1283968795686746e-07,2.780838770474823e-07
116.0,1.842845527973936e-05,1.6139565004807787e-05,3.155021967462637e-07,2.8056118643089993e-07
117.0,1.8745288229255734e-05,1.6421365354280173e-05,3.181637022864834e-07,2.830395125138671e-07
118.0,1.9064782182604906e-05,1.6705644538140826e-05,3.2082420441185816e-07,2.855188552074397e-07
119.0,1.938693613628902e-05,1.699240357295602e-05,3.2348370295637364e-07,2.879992144229508e-07
120.0,1.9711749086644044e-05,1.7281643475203503e-05,3.261421977536691e-07,2.9048059007201057e-07
121.0,2.0039220029839396e-05,1.7573365261272762e-05,3.2879968863703713e-07,2.9296298206650587e-07
122.0,2.0369347961877625e-05,1.7867569947465315e-05,3.3145617543942325e-07,2.9544639031859995e-07
123.0,2.070213187859405e-05,1.8164258549994983e-05,3.341116579934258e-07,2.979308147407323e-07
124.0,2.103757077565641e-05,1.8463432084988156e-05,3.3676613613129543e-07,3.004162552456182e-07
125.0,2.1375663648564523e-05,1.876509156848409e-05,3.3941960968493494e-07,3.0290271174624855e-07
126.0,2.171640949264994e-05,1.9069238016435157e-05,3.420720784858989e-07,3.0539018415588963e-07
127.0,2.2059807303075586e-05,1.9375872444707143e-05,3.447235423653933e-07,3.0787867238808273e-07
128.0,2.240585607483542e-05,1.9684995869079506e-05,3.473740011542754e-07,3.1036817635664385e-07
129.0,2.2754554802754085e-05,1.999660930524566e-05,3.5002345468305323e-07,3.128586959756635e-07
130.0,2.3105902481486555e-05,2.0310713768813243e-05,3.526719027818855e-07,3.153502311595065e-07
131.0,2.3459898105517788e-05,2.0627310275304402e-05,3.55319345280581e-07,3.178427818228114e-07
132.0,2.381654066916238e-05,2.0946399840156053e-05,3.579657820085985e-07,3.203363478804905e-07
133.0,2.41758291665642e-05,2.1267983478720163e-05,3.6061121279504657e-07,3.2283092924772947e-07
134.0,2.4537762591696065e-05,2.159206220626402e-05,3.632556374686829e-07,3.2532652583998707e-07
135.0,2.4902339938359362e-05,2.1918637037970513e-05,3.658990558579143e-07,3.278231375729949e-07
136.0,2.5269560200183718e-05,2.224770898893839e-05,3.685414677907962e-07,3.30320764362757e-07
137.0,2.5639422370626633e-05,2.257927907418254e-05,3.711828730950326e-07,3.328194061255497e-07
138.0,2.6011925442973138e-05,2.2913348308634277e-05,3.7382327159797535e-07,3.3531906277792136e-07
139.0,2.6387068410335437e-05,2.3249917707141582e-05,3.764626631266243e-07,3.3781973423669195e-07
140.0,2.6764850265652563e-05,2.3588988284469406e-05,3.7910104750762657e-07,3.403214204189529e-07
141.0,2.7145270001690014e-05,2.3930561055299916e-05,3.8173842456727663e-07,3.428241212420668e-07
142.0,2.752832661103941e-05,2.4274637034232783e-05,3.8437479413151565e-07,3.4532783662366704e-07
143.0,2.7914019086118134e-05,2.4621217235785445e-05,3.870101560259314e-07,3.4783256648165766e-07
144.0,2.830234641916898e-05,2.497030267439338e-05,3.896445100757579e-07,3.5033831073421293e-07
145.0,2.8693307602259796e-05,2.5321894364410375e-05,3.92277856105875e-07,3.528450692997772e-07
146.0,2.9086901627283138e-05,2.5675993320108794e-05,3.9491019394080833e-07,3.5535284209706447e-07
147.0,2.9483127485955907e-05,2.6032600555679857e-05,3.975415234047286e-07,3.578616290450584e-07
148.0,2.9881984169818995e-05,2.6391717085233893e-05,4.001718443214517e-07,3.603714300630116e-07
149.0,3.028347067023694e-05,2.675334392280062e-05,4.0280115651443804e-07,3.6288224507044585e-07
150.0,3.068758597839756e-05,2.711748208232942e-05,4.054294598067925e-07,3.6539407398715133e-07
151.0,3.1094329085311584e-05,2.748413257768959e-05,4.0805675402126396e-07,3.679069167331867e-07
152.0,3.150369898181234e-05,2.7853296422670622e-05,4.1068303898024506e-07,3.7042077322887863e-07
153.0,3.1915694658555344e-05,2.8224974630982473e-05,4.133083145057718e-07,3.7293564339482167e-07
154.0,3.233031510601799e-05,2.8599168216255824e-05,4.1593258041952344e-07,3.754515271518778e-07
155.0,3.2747559314499165e-05,2.897587819204235e-05,4.185558365428219e-07,3.779684244211763e-07
156.0,3.316742627411889e-05,2.9355105571814995e-05,4.2117808269663165e-07,3.8048633512411344e-07
157.0,3.3589914974817984e-05,2.973685136896823e-05,4.2379931870155936e-07,3.830052591823521e-07
158.0,3.401502440635769e-05,3.0121116596818316e-05,4.264195443778535e-07,3.8552519651782166e-07
159.0,3.444275355831932e-05,3.0507902268603585e-05,4.290387595454042e-07,3.880461470527175e-07
160.0,3.487310142010389e-05,3.0897209397484696e-05,4.3165696402374264e-07,3.90568110709501e-07
161.0,3.5306066980931784e-05,3.1289038996544896e-05,4.342741576320411e-07,3.93091087410899e-07
162.0,3.574164922984236e-05,3.16833920787903e-05,4.368903401891124e-07,3.9561507707990377e-07
163.0,3.6179847155693625e-05,3.2080269657150136e-05,4.3950551151340966e-07,3.981400796397724e-07
164.0,3.662065974716184e-05,3.2479672744477034e-05,4.42119671423026e-07,4.006660950140269e-07
165.0,3.7064085992741204e-05,3.2881602353547276e-05,4.447328197356942e-07,4.031931231264536e-07
166.0,3.7510124880743447e-05,3.328605949706105e-05,4.4734495626878644e-07,4.057211639011032e-07
167.0,3.7958775399297496e-05,3.369304518764275e-05,4.499560808393138e-07,4.082502172622901e-07
168.0,3.8410036536349114e-05,3.410256043784119e-05,4.5256619326392614e-07,4.1078028313459253e-07
169.0,3.8863907279660536e-05,3.451460626012991e-05,4.5517529335891184e-07,4.1331136144285196e-07
170.0,3.932038661681009e-05,3.4929183666907425e-05,4.5778338094019725e-07,4.158434521121729e-07
171.0,3.977947353519186e-05,3.534629367049747e-05,4.6039045582334654e-07,4.1837655506792274e-07
172.0,4.0241167022015315e-05,3.5765937283149295e-05,4.629965178235613e-07,4.2091067023573136e-07
173.0,4.070546606430494e-05,3.6188115517037904e-05,4.656015667556804e-07,4.234457975414909e-07
174.0,4.1172369648899867e-05,3.6612829384264325e-05,4.682056024341793e-07,4.259819369113554e-07
175.0,4.164187676245354e-05,3.704007989685587e-05,4.7080862467317023e-07,4.285190882717407e-07
176.0,4.211398639143333e-05,3.746986806676641e-05,4.734106332864014e-07,4.31057251549324e-07
177.0,4.258869752212016e-05,3.790219490587659e-05,4.76011628087257e-07,4.335964266710435e-07
178.0,4.306600914060817e-05,3.833706142599416e-05,4.786116088887569e-07,4.3613661356409846e-07
179.0,4.354592023280432e-05,3.877446863885419e-05,4.812105755035559e-07,4.386778121559486e-07
180.0,4.402842978442807e-05,3.921441755611932e-05,4.83808527743944e-07,4.4122002237431403e-07
181.0,4.451353678101096e-05,3.965690918938007e-05,4.864054654218457e-07,4.437632441471748e-07
182.0,4.5001240207896297e-05,4.010194455015504e-05,4.890013883488199e-07,4.463074774027707e-07
183.0,4.5491539050238733e-05,4.054952464989123e-05,4.915962963360591e-07,4.4885272206960104e-07
184.0,4.598443229300396e-05,4.099965049996424e-05,4.941901891943901e-07,4.513989780764243e-07
185.0,4.647991892096829e-05,4.145232311167858e-05,4.967830667342725e-07,4.5394624535225786e-07
186.0,4.697799791871832e-05,4.19075434962679e-05,4.993749287657989e-07,4.5649452382637776e-07
187.0,4.747866827065057e-05,4.236531266489525e-05,5.019657750986951e-07,4.590438134283184e-07
188.0,4.7981928960971075e-05,4.282563162865334e-05,5.045556055423188e-07,4.615941140878722e-07
189.0,4.848777897369506e-05,4.328850139856482e-05,5.0714441990566e-07,4.6414542573508945e-07
190.0,4.899621729264656e-05,4.375392298558251e-05,5.097322179973403e-07,4.6669774830027794e-07
191.0,4.9507242901458034e-05,4.4221897400589646e-05,5.123189996256127e-07,4.6925108171400277e-07
192.0,5.002085478357002e-05,4.4692425654400194e-05,5.149047645983614e-07,4.718054259070859e-07
193.0,5.053705192223075e-05,4.516550875775904e-05,5.174895127231014e-07,4.743607808106061e-07
194.0,5.105583330049579e-05,4.564114772134229e-05,5.200732438069782e-07,4.769171463558983e-07
195.0,5.1577197901227663e-05,4.6119343555757516e-05,5.226559576567672e-07,4.794745224745541e-07
196.0,5.210114470709548e-05,4.6600097271544004e-05,5.252376540788739e-07,4.820329090984203e-07
197.0,5.262767270057459e-05,4.708340987917301e-05,5.27818332879333e-07,4.845923061595999e-07
198.0,5.315678086394616e-05,4.7569282389048036e-05,5.303979938638087e-07,4.871527135904507e-07
199.0,5.368846817929686e-05,4.805771581150505e-05,5.329766368375938e-07,4.897141313235859e-07
200.0,5.4222733628518466e-05,4.854871115681278e-05,5.355542616056096e-07,4.922765592918733e-07
201.0,5.475957619330747e-05,4.904226943517294e-05,5.381308679724059e-07,4.94839997428435e-07
202.0,5.529899485516475e-05,4.953839165672048e-05,5.407064557421602e-07,4.974044456666478e-07
203.0,5.584098859539517e-05,5.003707883152388e-05,5.432810247186774e-07,4.999699039401418e-07
204.0,5.63855563951072e-05,5.053833196958535e-05,5.4585457470539e-07,5.025363721828012e-07
205.0,5.6932697235212575e-05,5.104215208084113e-05,5.48427105505357e-07,5.051038503287634e-07
206.0,5.748241009642588e-05,5.154854017516172e-05,5.509986169212644e-07,5.076723383124188e-07
207.0,5.8034693959264226e-05,5.205749726235214e-05,5.535691087554243e-07,5.102418360684109e-07
208.0,5.8589547804046825e-05,5.256902435215216e-05,5.561385808097745e-07,5.128123435316353e-07
209.0,5.9146970610894655e-05,5.30831224542366e-05,5.58707032885879e-07,5.153838606372404e-07
210.0,5.970696135973006e-05,5.359979257821553e-05,5.612744647849265e-07,5.179563873206261e-07
211.0,6.026951903027639e-05,5.4119035733634565e-05,5.63840876307731e-07,5.205299235174442e-07
212.0,6.083464260205762e-05,5.464085292997509e-05,5.664062672547312e-07,5.23104469163598e-07
213.0,6.140233105439799e-05,5.516524517665451e-05,5.689706374259899e-07,5.256800241952418e-07
214.0,6.197258336642157e-05,5.569221348302652e-05,5.715339866211939e-07,5.282565885487808e-07
215.0,6.254539851705199e-05,5.622175885838134e-05,5.74096314639654e-07,5.308341621608709e-07
216.0,6.312077548501197e-05,5.675388231194599e-05,5.76657621280304e-07,5.334127449684183e-07
217.0,6.369871324882297e-05,5.728858485288449e-05,5.792179063417009e-07,5.35992336908579e-07
218.0,6.427921078680484e-05,5.782586749029816e-05,5.817771696220243e-07,5.385729379187591e-07
219.0,6.486226707707538e-05,5.836573123322585e-05,5.843354109190763e-07,5.411545479366139e-07
220.0,6.544788109755006e-05,5.890817709064418e-05,5.868926300302809e-07,5.437371669000481e-07
221.0,6.603605182594154e-05,5.945320607146781e-05,5.894488267526839e-07,5.463207947472153e-07
222.0,6.662677823975936e-05,6.000081918454967e-05,5.920040008829524e-07,5.489054314165177e-07
223.0,6.722005931630952e-05,6.055101743868123e-05,5.945581522173748e-07,5.514910768466059e-07
224.0,6.781589403269414e-05,6.110380184259273e-05,5.971112805518601e-07,5.540777309763785e-07
225.0,6.841428136581103e-05,6.165917340495341e-05,5.996633856819376e-07,5.56665393744982e-07
226.0,6.901522029235339e-05,6.221713313437182e-05,6.022144674027566e-07,5.592540650918107e-07
227.0,6.961870978880931e-05,6.277768203939597e-05,6.047645255090866e-07,5.618437449565056e-07
228.0,7.02247488314615e-05,6.334082112851371e-05,6.073135597953161e-07,5.644344332789552e-07
229.0,7.083333639638689e-05,6.390655141015283e-05,6.098615700554529e-07,5.670261299992944e-07
230.0,7.144447145945618e-05,6.447487389268142e-05,6.124085560831235e-07,5.696188350579047e-07
231.0,7.205815299633353e-05,6.504578958440808e-05,6.149545176715729e-07,5.722125483954137e-07
232.0,7.267437998247615e-05,6.561929949358214e-05,6.174994546136641e-07,5.748072699526949e-07
233.0,7.329315139313393e-05,6.619540462839391e-05,6.200433667018779e-07,5.774029996708673e-07
234.0,7.391446620334902e-05,6.6774105996975e-05,6.225862537283128e-07,5.799997374912953e-07
235.0,7.453832338795552e-05,6.735540460739844e-05,6.25128115484684e-07,5.825974833555884e-07
236.0,7.516472192157902e-05,6.793930146767904e-05,6.276689517623238e-07,5.851962372056007e-07
237.0,7.579366077863627e-05,6.852579758577356e-05,6.302087623521808e-07,5.87795998983431e-07
238.0,7.642513893333477e-05,6.911489396958098e-05,6.327475470448198e-07,5.903967686314221e-07
239.0,7.705915535967239e-05,6.970659162694278e-05,6.352853056304215e-07,5.92998546092161e-07
240.0,7.769570903143699e-05,7.030089156564309e-05,6.378220378987819e-07,5.956013313084781e-07
241.0,7.833479892220603e-05,7.089779479340906e-05,6.403577436393122e-07,5.982051242234473e-07
242.0,7.897642400534621e-05,7.149730231791098e-05,6.428924226410384e-07,6.008099247803855e-07
243.0,7.962058325401303e-05,7.209941514676259e-05,6.45426074692601e-07,6.034157329228525e-07
244.0,8.026727564115046e-05,7.270413428752134e-05,6.479586995822546e-07,6.060225485946507e-07
245.0,8.091650013949051e-05,7.331146074768858e-05,6.504902970978676e-07,6.086303717398248e-07
246.0,8.15682557215529e-05,7.392139553470983e-05,6.530208670269219e-07,6.112392023026612e-07
247.0,8.222254135964463e-05,7.4533939655975e-05,6.555504091565126e-07,6.138490402276882e-07
248.0,8.287935602585955e-05,7.514909411881869e-05,6.580789232733476e-07,6.164598854596758e-07
249.0,8.35386986920781e-05,7.576685993052035e-05,6.606064091637471e-07,6.190717379436346e-07
250.0,8.420056832996679e-05,7.638723809830458e-05,6.631328666136437e-07,6.216845976248165e-07
251.0,8.48649639109779e-05,7.701022962934135e-05,6.656582954085815e-07,6.242984644487139e-07
252.0,8.553188440634905e-05,7.763583553074623e-05,6.681826953337165e-07,6.269133383610594e-07
253.0,8.620132878710282e-05,7.826405680958068e-05,6.707060661738155e-07,6.295292193078258e-07
254.0,8.687329602404636e-05,7.88948944728522e-05,6.732284077132562e-07,6.321461072352256e-07
255.0,8.7547785087771e-05,7.952834952751467e-05,6.757497197360266e-07,6.347640020897108e-07
256.0,8.822479494865188e-05,8.016442298046851e-05,6.782700020257253e-07,6.373829038179724e-07
257.0,8.890432457684752e-05,8.080311583856097e-05,6.807892543655602e-07,6.400028123669407e-07
258.0,8.958637294229948e-05,8.144442910858634e-05,6.833074765383492e-07,6.426237276837844e-07
259.0,9.027093901473191e-05,8.208836379728619e-05,6.858246683265186e-07,6.452456497159107e-07
260.0,9.095802176365122e-05,8.273492091134963e-05,6.883408295121041e-07,6.478685784109648e-07
261.0,9.164762015834564e-05,8.338410145741353e-05,6.908559598767497e-07,6.504925137168299e-07
262.0,9.233973316788487e-05,8.403590644206276e-05,6.933700592017074e-07,6.531174555816264e-07
263.0,9.303435976111963e-05,8.469033687183043e-05,6.958831272678371e-07,6.557434039537122e-07
264.0,9.373149890668136e-05,8.534739375319813e-05,6.983951638556061e-07,6.583703587816822e-07
265.0,9.44311495729817e-05,8.600707809259616e-05,7.009061687450888e-07,6.609983200143678e-07
266.0,9.513331072821223e-05,8.666939089640375e-05,7.034161417159665e-07,6.636272876008372e-07
267.0,9.583798134034397e-05,8.733433317094937e-05,7.059250825475268e-07,6.662572614903942e-07
268.0,9.654516037712707e-05,8.800190592251085e-05,7.084329910186633e-07,6.68888241632579e-07
269.0,9.725484680609034e-05,8.867211015731572e-05,7.109398669078757e-07,6.715202279771671e-07
270.0,9.796703959454091e-05,8.934494688154139e-05,7.134457099932687e-07,6.741532204741693e-07
271.0,9.868173770956382e-05,9.002041710131538e-05,7.159505200525523e-07,6.767872190738317e-07
272.0,9.939894011802161e-05,9.069852182271562e-05,7.184542968630413e-07,6.794222237266347e-07
273.0,0.00010011864578655396,9.137926205177058e-05,7.209570402016549e-07,6.820582343832935e-07
274.0,0.00010084085368157724,9.20626387944596e-05,7.234587498449161e-07,6.846952509947575e-07
275.0,0.00010156556276928417,9.274865305671309e-05,7.259594255689519e-07,6.873332735122099e-07
276.0,0.00010229277201564339,9.343730584441272e-05,7.284590671494927e-07,6.899723018870676e-07
277.0,0.00010302248038639908,9.412859816339175e-05,7.309576743618717e-07,6.926123360709807e-07
278.0,0.00010375468684707053,9.482253101943515e-05,7.334552469810249e-07,6.952533760158326e-07
279.0,0.0001044893903629518,9.551910541827993e-05,7.359517847814908e-07,6.978954216737395e-07
280.0,0.00010522658989911125,9.621832236561533e-05,7.384472875374098e-07,7.005384729970498e-07
281.0,0.00010596628442039122,9.692018286708302e-05,7.40941755022524e-07,7.031825299383444e-07
282.0,0.00010670847289140757,9.762468792827741e-05,7.434351870101768e-07,7.058275924504363e-07
