t,x,y,dxdt,dydt
0.0,400.0,0.0,0.0,0.0408
1.0,399.99999791396465,0.04080000010552995,-4.172070679693618e-06,0.0408000002110599
2.0,399.9999916558587,0.08160000020933753,-8.344141185960248e-06,0.040799999996555245
3.0,399.9999812256824,0.12239999988585816,-1.2516211475703336e-05,0.040799999356486025
4.0,399.9999666234359,0.16319999870952728,-1.668828150582636e-05,0.040799998290852235
5.0,399.99994784911956,0.20399999625478032,-2.086035123323283e-05,0.040799996799653876
6.0,399.99992490273365,0.24479999209605274,-2.5032420614826294e-05,0.040799994882890954
7.0,399.9998977842785,0.28559998580777995,-2.920448960751033e-05,0.040799992540563476
8.0,399.9998664937546,0.32639997696439743,-3.3376558168188556e-05,0.040799989772671456
9.0,399.9998310311624,0.3671999651403406,-3.754862625376462e-05,0.04079998657921491
10.0,399.99979139650236,0.40799994991004496,-4.17206938211422e-05,0.040799982960193854
11.0,399.99974758977504,0.44879993084794606,-4.589276082722503e-05,0.04079997891560832
12.0,399.999699610981,0.48959990752847937,-5.006482722891685e-05,0.04079997444545833
13.0,399.9996474601209,0.5303998795260805,-5.423689298312146e-05,0.040799969549743936
14.0,399.9995911371954,0.5711998464151851,-5.840895804674269e-05,0.040799964228465165
15.0,399.9995306422052,0.6119998077702287,-6.25810223766844e-05,0.04079995848162206
16.0,399.999465975151,0.652799763165647,-6.675308592985049e-05,0.04079995230921467
17.0,399.9993971360337,0.6935997121758759,-7.092514866314491e-05,0.04079994571124304
18.0,399.99932412485407,0.734399654375351,-7.509721053347161e-05,0.04079993868770724
19.0,399.9992469416131,0.7751995893385083,-7.926927149773464e-05,0.040799931238607326
20.0,399.99916558631156,0.8159995166397837,-8.344133151283804e-05,0.04079992336394336
21.0,399.99908005895054,0.8567994358536131,-8.76133905356859e-05,0.040799915063715414
22.0,399.99899035953104,0.8975993465544325,-9.178544852318236e-05,0.04079990633792356
23.0,399.9988964880541,0.9383992483166782,-9.595750543223157e-05,0.04079989718656788
24.0,399.99879844452073,0.9791991407147864,-0.00010012956121973775,0.04079988760964846
25.0,399.9986962289322,1.0199990233231933,-0.00010430161584260516,0.04079987760716537
26.0,399.99858984128963,1.0607988957163352,-0.00010847366925773809,0.04079986717911872
27.0,399.9984792815943,1.101598757468649,-0.00011264572142204086,0.0407998563255086
28.0,399.99836454984745,1.142398608154571,-0.00011681777229241786,0.04079984504633511
29.0,399.9982456460504,1.1831984473485377,-0.0001209898218257735,0.040799833341598354
30.0,399.9981225702045,1.2239982746249862,-0.00012516186997901221,0.040799821211298444
31.0,399.99799532231117,1.2647980895583533,-0.00012933391670903854,0.04079980865543549
32.0,399.9978639023718,1.3055978917230757,-0.000133505961972757,0.04079979567400961
33.0,399.99772831038797,1.346397680693591,-0.00013767800572707218,0.04079978226702093
34.0,399.99758854636116,1.387197456044336,-0.0001418500479288887,0.04079976843446958
35.0,399.9974446102929,1.4279972173497488,-0.00014602208853511123,0.04079975417635568
36.0,399.9972965021849,1.4687969641842664,-0.0001501941275026445,0.04079973949267937
37.0,399.99714422203874,1.5095966961223266,-0.00015436616478839324,0.040799724383440795
38.0,399.99698776985616,1.5503964127383671,-0.00015853820034926228,0.04079970884864009
39.0,399.9968271456389,1.591196113606826,-0.00016271023414215645,0.040799692888277415
40.0,399.99666234938877,1.6319957983021411,-0.00016688226612398063,0.040799676502352916
41.0,399.9964933811076,1.672795466398751,-0.0001710542962516398,0.04079965969086675
42.0,399.9963202407972,1.713595117471094,-0.00017522632448203893,0.04079964245381908
43.0,399.99614292845956,1.7543947510936084,-0.00017939835077208303,0.04079962479121007
44.0,399.9959614440966,1.7951943668407333,-0.0001835703750786772,0.04079960670303989
45.0,399.9957757877104,1.8359939642869076,-0.00018774239735872654,0.04079958818930872
46.0,399.9955859593029,1.8767935430065703,-0.00019191441756913623,0.04079956925001674
47.0,399.99539195887627,1.9175931025741608,-0.00019608643566681148,0.04079954988516413
48.0,399.99519378643265,1.9583926425641185,-0.0002002584516086576,0.040799530094751076
49.0,399.99499144197415,1.9991921625508828,-0.00020443046535157985,0.04079950987877777
50.0,399.99478492550304,2.039991662108894,-0.0002086024768524836,0.04079948923724441
51.0,399.9945742370216,2.080791140812592,-0.0002127744860682743,0.040799468170151204
52.0,399.9943593765321,2.1215905982364167,-0.00021694649295585737,0.04079944667749835
53.0,399.99414034403685,2.162390033954809,-0.00022111849747213835,0.040799424759286065
54.0,399.9939171395383,2.203189447542209,-0.00022529049957402278,0.04079940241551456
55.0,399.9936897630389,2.2439888385730584,-0.00022946249921841627,0.04079937964618405
56.0,399.99345821454114,2.2847882066217977,-0.0002336344963622245,0.04079935645129476
57.0,399.9932224940475,2.3255875512628688,-0.00023780649096235315,0.04079933283084692
58.0,399.9929826015605,2.3663868720707124,-0.00024197848297570802,0.04079930878484076
59.0,399.99273853708286,2.407186168619771,-0.0002461504723591949,0.040799284313276514
60.0,399.99249030061713,2.4479854404844863,-0.00025032245906971966,0.04079925941615443
61.0,399.9922378921661,2.488784687239301,-0.0002544944430641882,0.040799234093474745
62.0,399.9919813117324,2.5295839084586573,-0.00025866642429950656,0.04079920834523771
63.0,399.9917205593189,2.570383103716998,-0.0002628384027325807,0.040799182171443585
64.0,399.99145563492834,2.611182272588766,-0.0002670103783203167,0.04079915557209262
65.0,399.9911865385637,2.651981414648405,-0.00027118235101962067,0.04079912854718508
66.0,399.9909132702278,2.692780529470358,-0.0002753543207873989,0.04079910109672123
67.0,399.99063582992363,2.7335796166290693,-0.0002795262875805575,0.04079907322070135
68.0,399.99035421765416,2.774378675698983,-0.00028369825135600283,0.04079904491912571
69.0,399.99006843342244,2.815177706254543,-0.00028787021207064123,0.040799016191994594
70.0,399.98977847723154,2.8559767078701945,-0.00029204216968137914,0.04079898703930828
71.0,399.98948434908465,2.896775680120382,-0.00029621412414512294,0.04079895746106706
72.0,399.9891860489849,2.937574622579551,-0.0003003860754187792,0.040798927457271233
73.0,399.98888357693545,2.9783735348221474,-0.0003045580234592545,0.04079889702792109
74.0,399.9885769329396,3.0191724164226166,-0.00030872996822345545,0.04079886617301693
75.0,399.98826611700065,3.0599712669554044,-0.0003129019096682887,0.04079883489255907
76.0,399.98795112912194,3.100770085994958,-0.00031707384775066103,0.040798803186547807
77.0,399.98763196930685,3.1415688731157236,-0.00032124578242747926,0.04079877105498347
78.0,399.9873086375588,3.1823676278921487,-0.0003254177136556502,0.04079873849786637
79.0,399.9869811338813,3.2231663498986802,-0.0003295896413920808,0.04079870551519683
80.0,399.9866494582778,3.2639650387097663,-0.00033376156559367803,0.04079867210697518
81.0,399.9863136107519,3.304763693899855,-0.00033793348621734894,0.04079863827320176
82.0,399.9859735913072,3.345562315043394,-0.0003421054032200006,0.040798604013876895
83.0,399.9856293999473,3.3863609017148333,-0.0003462773165585402,0.04079856932900094
84.0,399.98528103667593,3.427159453488621,-0.0003504492261898749,0.040798534218574226
85.0,399.9849285014968,3.4679579699392065,-0.000354621132070912,0.04079849868259711
86.0,399.9845717944137,3.50875645064104,-0.0003587930341585588,0.040798462721069954
87.0,399.9842109154304,3.5495548951685714,-0.00036296493240972274,0.04079842633399311
88.0,399.9838458645508,3.5903533030962516,-0.0003671368267813113,0.04079838952136694
89.0,399.9834766417788,3.631151673998531,-0.0003713087172302319,0.04079835228319181
90.0,399.9831032471183,3.6719500074498606,-0.00037548060371339224,0.040798314619468104
91.0,399.98272568057337,3.712748303024693,-0.00037965248618769987,0.04079827653019619
92.0,399.98234394214796,3.753546560297479,-0.0003838243646100626,0.040798238015376444
93.0,399.9819580318462,3.794344778842672,-0.00038799623893738804,0.040798199075009256
94.0,399.9815679496722,3.835142958234724,-0.00039216810912658416,0.04079815970909502
95.0,399.98117369563005,3.8759410980480884,-0.0003963399751345588,0.04079811991763412
96.0,399.980775269724,3.916739197857219,-0.00040051183691822,0.04079807970062697
97.0,399.9803726719583,3.9575372572365692,-0.00040468369443447566,0.04079803905807396
98.0,399.97996590233726,3.998335275760594,-0.00040885554764023396,0.0407979979899755
99.0,399.9795549608652,4.039133253003747,-0.00041302739649240304,0.04079795649633201
100.0,399.9791398475465,4.079931188540486,-0.0004171992409478911,0.040797914577143886
101.0,399.97872056238555,4.120729081945264,-0.0004213710809636064,0.04079787223241157
102.0,399.97829710538684,4.161526932792538,-0.00042554291649645734,0.040797829462135476
103.0,399.9778694765549,4.202324740656763,-0.00042971474750335233,0.040797786266316034
104.0,399.9774376758941,4.243122505112399,-0.0004338865739411999,0.04079774264495368
105.0,399.97700170340926,4.2839202257339,-0.0004380583957669085,0.04079769859804885
106.0,399.9765615591049,4.324717902095726,-0.00044223021293738685,0.04079765412560198
107.0,399.9761172429857,4.365515533772333,-0.0004464020254095436,0.04079760922761353
108.0,399.97566875505646,4.406313120338182,-0.0004505738331402875,0.04079756390408394
109.0,399.97521609532185,4.447110661367731,-0.0004547456360865274,0.04079751815501367
110.0,399.9747592637867,4.487908156435439,-0.0004589174342051722,0.040797471980403184
111.0,399.9742982604559,4.528705605115767,-0.0004630892274531308,0.04079742538025294
112.0,399.97383308533426,4.569503006983175,-0.0004672610157873123,0.04079737835456341
113.0,399.97336373842677,4.610300361612124,-0.00047143279916462573,0.04079733090333506
114.0,399.9728902197384,4.6510976685770755,-0.00047560457754198035,0.040797283026568376
115.0,399.9724125292742,4.691894927452491,-0.0004797763508762854,0.04079723472426384
116.0,399.9719306670392,4.732692137812834,-0.00048394811912445015,0.04079718599642193
117.0,399.9714446330385,4.773489299232566,-0.000488119882243384,0.04079713684304314
118.0,399.9709544272773,4.814286411286152,-0.0004922916401899965,0.040797087264127965
119.0,399.9704600497608,4.855083473548055,-0.000496463392921197,0.040797037259676906
120.0,399.96996150049415,4.8958804855927385,-0.0005006351403938953,0.04079698682969047
121.0,399.9694587794827,4.936677446994668,-0.0005048068825650009,0.040796935974169155
122.0,399.9689518867317,4.97747435732831,-0.0005089786193914237,0.04079688469311348
123.0,399.9684408222466,5.018271216168129,-0.0005131503508300734,0.040796832986523965
124.0,399.9679255860327,5.059068023088591,-0.0005173220768378599,0.040796780854401124
125.0,399.96740617809564,5.099864777664164,-0.0005214937973716933,0.04079672829674549
126.0,399.96688259844075,5.1406614794693155,-0.0005256655123884837,0.04079667531355758
127.0,399.9663548470736,5.181458128078513,-0.0005298372218451409,0.04079662190483794
128.0,399.96582292399984,5.222254723066226,-0.0005340089256985754,0.040796568070587104
129.0,399.965286829225,5.263051264006922,-0.0005381806239056974,0.04079651381080562
130.0,399.96474656275484,5.303847750475072,-0.000542352316423417,0.040796459125494025
131.0,399.96420212459503,5.344644182045145,-0.000546524003208645,0.040796404014652884
132.0,399.96365351475134,5.385440558291613,-0.0005506956842182918,0.04079634847828274
133.0,399.9631007332295,5.426236878788947,-0.0005548673594092678,0.04079629251638417
134.0,399.96254378003545,5.4670331431116175,-0.0005590390287384838,0.040796236128957726
135.0,399.961982655175,5.507829350834099,-0.0005632106921628506,0.04079617931600398
136.0,399.9614173586541,5.5486255015308625,-0.0005673823496392787,0.040796122077523506
137.0,399.9608478904787,5.589421594776383,-0.0005715540011246794,0.04079606441351688
138.0,399.96027425065483,5.630217630145133,-0.0005757256465759634,0.04079600632398469
139.0,399.9596964391886,5.67101360721159,-0.0005798972859500418,0.040795947808927514
140.0,399.959114456086,5.711809525550226,-0.0005840689192038257,0.04079588886834595
141.0,399.9585283013533,5.752605384735519,-0.0005882405462942264,0.040795829502240595
142.0,399.9579379749965,5.7934011843419455,-0.0005924121671781552,0.040795769710612044
143.0,399.95734347702205,5.834196923943982,-0.0005965837818125233,0.040795709493460904
144.0,399.95674480743605,5.874992603116106,-0.0006007553901542423,0.040795648850787784
145.0,399.9561419662449,5.915788221432797,-0.0006049269921602236,0.0407955877825933
146.0,399.9555349534549,5.9565837784685325,-0.000609098587787379,0.04079552628887806
147.0,399.95492376907254,5.997379273797793,-0.00061327017699262,0.040795464369642695
148.0,399.9543084131042,6.038174706995058,-0.0006174417597328585,0.04079540202488783
149.0,399.95368888555635,6.078970077634809,-0.0006216133359650063,0.040795339254614094
150.0,399.95306518643554,6.119765385291527,-0.0006257849056459753,0.04079527605882212
151.0,399.95243731574834,6.160560629539694,-0.0006299564687326777,0.04079521243751255
152.0,399.9518052735014,6.201355809953793,-0.0006341280251820254,0.04079514839068603
153.0,399.95116905970133,6.242150926108308,-0.0006382995749509307,0.040795083918343196
154.0,399.95052867435487,6.282945977577722,-0.0006424711179963058,0.04079501902048471
155.0,399.94988411746874,6.32374096393652,-0.0006466426542750632,0.04079495369711124
156.0,399.9492353890497,6.364535884759187,-0.0006508141837441152,0.040794887948223425
157.0,399.94858248910464,6.40533073962021,-0.0006549857063603743,0.040794821773821946
158.0,399.9479254176404,6.446125528094075,-0.0006591572220807533,0.04079475517390747
159.0,399.9472641746639,6.4869202497552685,-0.0006633287308621647,0.04079468814848066
160.0,399.94659876018216,6.52771490417828,-0.0006675002326615214,0.040794620697542215
161.0,399.9459291742021,6.568509490937598,-0.0006716717274357362,0.0407945528210928
162.0,399.9452554167308,6.609304009607711,-0.0006758432151417222,0.04079448451913312
163.0,399.94457748777535,6.650098459763109,-0.0006800146957363924,0.04079441579166385
164.0,399.9438953873429,6.690892840978284,-0.0006841861691766598,0.0407943466386857
165.0,399.9432091154406,6.7316871528277265,-0.0006883576354194378,0.040794277060199356
166.0,399.94251867207566,6.772481394885929,-0.0006925290944216397,0.04079420705620554
167.0,399.94182405725536,6.813275566727384,-0.0006967005461401787,0.04079413662670495
168.0,399.941125270987,6.854069667926586,-0.0007008719905319686,0.0407940657716983
169.0,399.94042231327796,6.894863698058028,-0.0007050434275539227,0.040793994491186314
170.0,399.9397151841356,6.935657656696206,-0.0007092148571629549,0.04079392278516971
171.0,399.93900388356735,6.976451543415616,-0.0007133862793159788,0.04079385065364922
172.0,399.9382884115807,7.0172453577907525,-0.0007175576939699083,0.040793778096625564
173.0,399.93756876818316,7.058039099396115,-0.0007217291010816573,0.040793705114099486
174.0,399.9368449533823,7.098832767806201,-0.0007259005006081399,0.040793631706071726
175.0,399.93611696718574,7.139626362595508,-0.0007300718925062703,0.04079355787254303
176.0,399.93538480960115,7.180419883338537,-0.0007342432767329626,0.04079348361351415
177.0,399.93464848063616,7.221213329609787,-0.0007384146532451311,0.04079340892898583
178.0,399.93390798029856,7.262006700983759,-0.0007425860219996903,0.04079333381895883
179.0,399.9331633085961,7.302799997034956,-0.0007467573829535546,0.040793258283433914
180.0,399.93241446553657,7.3435932173378795,-0.0007509287360636386,0.04079318232241185
181.0,399.93166145112787,7.384386361467032,-0.0007551000812868571,0.04079310593589341
182.0,399.93090426537793,7.425179428996919,-0.0007592714185801247,0.04079302912387936
183.0,399.93014290829467,7.465972419502044,-0.0007634427479003564,0.040792951886370485
184.0,399.9293773798861,7.506765332556912,-0.000767614069204467,0.04079287422336757
185.0,399.92860768016027,7.547558167736032,-0.0007717853824493719,0.0407927961348714
186.0,399.9278338091253,7.588350924613909,-0.0007759566875919859,0.04079271762088277
187.0,399.9270557667892,7.629143602765052,-0.0007801279845892244,0.040792638681402475
188.0,399.9262735531602,7.669936201763969,-0.0007842992733980028,0.040792559316431325
189.0,399.9254871682465,7.71072872118517,-0.0007884705539752366,0.040792479525970114
190.0,399.9246966120564,7.751521160603165,-0.0007926418262778411,0.04079239931001966
